Id,SalePrice
1653,4.998790503
1654,5.167702257
1655,5.121771229
1656,5.149372328
1657,5.177742322
1658,5.174024968
1659,5.101626156
1660,5.187734928
1661,5.669247978
1662,5.616208967
1663,5.58066086
1664,5.818530365
1665,5.48403533
1666,5.490284
1667,5.606168029
1668,5.524043531
1669,5.482533936
1670,5.536610672
1671,5.430528407
1672,5.660752636
1673,5.45758151
1674,5.387475145
1675,5.294010469
1676,5.286724035
1677,5.329376239
1678,5.707431209
1679,5.606913872
1680,5.506295758
1681,5.378220328
1682,5.49886827
1683,5.281286539
1684,5.233496832
1685,5.233879265
1686,5.22833508
1687,5.212933545
1688,5.265904096
1689,5.277615561
1690,5.285046548
1691,5.264161049
1692,5.397444772
1693,5.204392173
1694,5.266159577
1695,5.220986345
1696,5.447692319
1697,5.230331558
1698,5.538645014
1699,5.513775897
1700,5.409502902
1701,5.417302369
1702,5.38532744
1703,5.379333614
1704,5.439095937
1705,5.359887857
1706,5.285343279
1707,5.319063237
1708,5.303771528
1709,5.410255581
1710,5.341124904
1711,5.429957139
1712,5.409669402
1713,5.446192518
1714,5.352388968
1715,5.318842047
1716,5.262869598
1717,5.246470299
1718,5.14399216
1719,5.304042364
1720,5.384639548
1721,5.17810029
1722,5.07560038
1723,5.16909572
1724,5.310063045
1725,5.379994206
1726,5.265242315
1727,5.175733499
1728,5.216290769
1729,5.223200004
1730,5.175626148
1731,5.060436851
1732,5.123013491
1733,5.04466391
1734,5.098195677
1735,5.076973487
1736,5.031864599
1737,5.496100989
1738,5.401027915
1739,5.370549401
1740,5.334258999
1741,5.278026531
1742,5.241431685
1743,5.25271106
1744,5.57185163
1745,5.321561158
1746,5.27049346
1747,5.337082832
1748,5.357324705
1749,5.151863311
1750,5.088351829
1751,5.391930291
1752,5.065846357
1753,5.170194382
1754,5.292911302
1755,5.211309673
1756,5.123332472
1757,5.087548324
1758,5.158868322
1759,5.192812721
1760,5.203323956
1761,5.146493884
1762,5.252534826
1763,5.245527867
1764,5.066097264
1765,5.138217512
1766,5.293667677
1767,5.352698327
1768,5.142835273
1769,5.219635992
1770,5.171808108
1771,5.067905291
1772,5.117105561
1773,5.085530988
1774,5.164542246
1775,5.156095844
1776,5.107523713
1777,5.044548524
1778,5.143616097
1779,5.129536223
1780,5.217208431
1781,5.096338599
1782,4.966454792
1783,5.15928672
1784,5.031363553
1785,5.093962727
1786,5.175944376
1787,5.177967178
1788,4.821245905
1789,4.988632304
1790,4.935740769
1791,5.293076088
1792,5.201845772
1793,5.108336561
1794,5.178566
1795,5.127121323
1796,5.137025899
1797,5.057038427
1798,5.088813221
1799,5.033042482
1800,5.120552349
1801,5.103735695
1802,5.116826729
1803,5.174503224
1804,5.13993538
1805,5.125881304
1806,5.086285588
1807,5.08756309
1808,5.060034622
1809,5.070327885
1810,5.122649365
1811,5.05830735
1812,4.975454453
1813,5.130828034
1814,5.017122935
1815,4.816248834
1816,5.011423628
1817,5.010544039
1818,5.125366861
1819,5.121569882
1820,4.701118879
1821,5.040706355
1822,5.171643092
1823,4.605195737
1824,5.078476918
1825,5.138131548
1826,5.054076141
1827,5.021084623
1828,5.104925322
1829,5.051886359
1830,5.130550309
1831,5.142783397
1832,4.752887053
1833,5.14306198
1834,5.090409928
1835,5.073547401
1836,5.092616557
1837,4.936096881
1838,5.101713443
1839,5.074824625
1840,5.131018587
1841,5.107995964
1842,5.007592323
1843,5.116843748
1844,5.151900898
1845,5.15110468
1846,5.196210652
1847,5.238359598
1848,4.780296828
1849,4.988803405
1850,5.063509714
1851,5.152048225
1852,5.10488279
1853,5.084684861
1854,5.198737041
1855,5.186737752
1856,5.351243622
1857,5.092350629
1858,5.140450659
1859,5.057991737
1860,5.181543595
1861,5.055765829
1862,5.524541893
1863,5.498129528
1864,5.49817471
1865,5.520278152
1866,5.497474803
1867,5.336806866
1868,5.4459672
1869,5.302257534
1870,5.336088823
1871,5.383925467
1872,5.226439188
1873,5.389672842
1874,5.184430749
1875,5.294341643
1876,5.306443432
1877,5.316278072
1878,5.293568605
1879,5.122356637
1880,5.104293634
1881,5.402998502
1882,5.367627112
1883,5.262132744
1884,5.305521249
1885,5.313610602
1886,5.430116078
1887,5.322245446
1888,5.423784764
1889,5.219087847
1890,5.027258322
1891,5.052013501
1892,4.999317603
1893,5.110750461
1894,5.085024912
1895,5.110574635
1896,5.097792829
1897,5.086972573
1898,5.048908041
1899,5.223076913
1900,5.180969758
1901,5.267144151
1902,5.208656623
1903,5.36140775
1904,5.151806376
1905,5.286592378
1906,5.037289036
1907,5.328108659
1908,5.043560601
1909,5.119818583
1910,5.078433965
1911,5.347953672
1912,5.545492341
1913,5.129263164
1914,4.70575967
1915,5.49855214
1916,0
1917,5.340579236
1918,5.146552213
1919,5.23253626
1920,5.179678628
1921,5.57806775
1922,5.495028443
1923,5.375704513
1924,5.386389041
1925,5.291564089
1926,5.568002806
1927,5.112928517
1928,5.195632249
1929,5.085154232
1930,5.121675076
1931,5.138963506
1932,5.125719468
1933,5.313355583
1934,5.262440534
1935,5.230088691
1936,5.291960203
1937,5.256576261
1938,5.212557618
1939,5.400833287
1940,5.280748523
1941,5.228422637
1942,5.218724551
1943,5.336814433
1944,5.577673589
1945,5.595658064
1946,0
1947,5.131400036
1948,5.236750105
1949,5.384464182
1950,5.2508773
1951,5.37853297
1952,5.302201691
1953,5.212939535
1954,5.249784573
1955,5.125218013
1956,5.530032761
1957,5.169470809
1958,5.425238871
1959,5.154113193
1960,5.042942743
1961,5.098517253
1962,4.98292365
1963,5.021456095
1964,5.010939874
1965,5.171795195
1966,5.134724796
1967,5.476309293
1968,5.646838345
1969,5.568380829
1970,5.632807633
1971,5.712932714
1972,5.586910754
1973,5.427222402
1974,5.531357245
1975,5.757263541
1976,5.436402031
1977,5.563498562
1978,5.552255403
1979,5.496082316
1980,5.312506362
1981,5.528541795
1982,5.337037155
1983,5.308575567
1984,5.231539627
1985,5.349887114
1986,5.314633605
1987,5.268725009
1988,5.233906873
1989,5.267171874
1990,5.306978382
1991,5.359479784
1992,5.331245023
1993,5.21963345
1994,5.343517826
1995,5.257921229
1996,5.395695489
1997,5.472694257
1998,5.484084731
1999,5.443791635
2000,5.499517176
2001,5.42546617
2002,5.354988486
2003,5.389555692
2004,5.450587927
2005,5.332146599
2006,5.341316542
2007,5.384843243
2008,5.336687097
2009,5.299994897
2010,5.274536717
2011,5.122642359
2012,5.233954405
2013,5.248505234
2014,5.259523162
2015,5.320479081
2016,5.282273839
2017,5.276853302
2018,5.064552929
2019,5.128892157
2020,4.981572455
2021,5.012424507
2022,5.284248575
2023,5.153156123
2024,5.44083982
2025,5.554941249
2026,5.239601583
2027,5.214592136
2028,5.183907347
2029,5.230840683
2030,5.41469152
2031,5.35277556
2032,5.392004862
2033,5.397614962
2034,5.239457002
2035,5.358411185
2036,5.293809972
2037,5.367419578
2038,5.519794737
2039,5.347410505
2040,5.493932183
2041,5.501572855
2042,5.320577735
2043,5.261089318
2044,5.234426182
2045,5.302946749
2046,5.22324677
2047,5.145388807
2048,5.144856393
2049,5.156535403
2050,5.218011064
2051,5.003918069
2052,5.08549504
2053,5.166987608
2054,5.009272119
2055,5.164558983
2056,5.142915134
2057,5.035401954
2058,5.310610211
2059,5.110325125
2060,5.233101851
2061,5.222962605
2062,5.108919379
2063,5.075901115
2064,5.13132782
2065,4.98294457
2066,5.202888312
2067,4.973776304
2068,5.180827928
2069,4.911104291
2070,5.060506434
2071,5.014873523
2072,5.146522973
2073,5.109400503
2074,5.277054059
2075,5.180880193
2076,5.057431536
2077,5.215114325
2078,5.092648685
2079,5.107102298
2080,5.089540865
2081,5.122607187
2082,5.073242383
2083,5.168093929
2084,5.055799022
2085,5.083039128
2086,5.007476102
2087,5.071377819
2088,4.95793748
2089,4.943376812
2090,5.089372857
2091,5.058833188
2092,5.056953844
2093,5.005266441
2094,5.024752878
2095,5.206863451
2096,4.938260184
2097,4.982857408
2098,5.188672352
2099,4.791157949
2100,4.771423382
2101,5.063652623
2102,5.067542772
2103,5.033730519
2104,5.056236524
2105,5.088808435
2106,4.888762573
2107,5.256289148
2108,5.064384067
2109,5.042289999
2110,5.050142545
2111,5.097307009
2112,5.121954693
2113,5.083728199
2114,5.093810115
2115,5.209550266
2116,5.056652058
2117,5.163159606
2118,5.082714216
2119,5.070254543
2120,5.026039835
2121,0
2122,5.078585708
2123,4.946055228
2124,5.188615618
2125,5.066378867
2126,5.17109603
2127,5.597054349
2128,5.086320878
2129,4.918079113
2130,5.121294373
2131,5.161249416
2132,5.006153263
2133,5.083827747
2134,5.072806389
2135,5.016153982
2136,4.882757231
2137,5.01124352
2138,5.105384485
2139,5.16717817
2140,5.134517809
2141,5.202998318
2142,5.107805121
2143,5.171405765
2144,5.1329234
2145,5.146937935
2146,5.222309221
2147,5.138248523
2148,5.091872065
2149,5.135455928
2150,5.354517912
2151,5.089271474
2152,0
2153,5.231668168
2154,4.998780147
2155,5.132095098
2156,5.425506365
2157,5.360563706
2158,5.376319059
2159,5.318508862
2160,5.247125468
2161,5.358934465
2162,5.635756929
2163,5.538548648
2164,5.399858423
2165,5.319440337
2166,5.203607331
2167,5.33908057
2168,5.304183052
2169,5.279000739
2170,5.325856008
2171,5.196384565
2172,5.11715865
2173,5.261244782
2174,5.344633171
2175,5.447174374
2176,5.48216025
2177,5.375574487
2178,5.305483945
2179,5.133499353
2180,5.319106344
2181,5.271992835
2182,5.348455281
2183,5.270013264
2184,5.061582616
2185,5.061284796
2186,5.150117101
2187,5.177059474
2188,5.176608456
2189,0
2190,4.903686271
2191,4.851008359
2192,4.899401232
2193,5.042611329
2194,5.011060475
2195,5.039066819
2196,5.021158569
2197,5.089486912
2198,5.201451095
2199,5.28407311
2200,5.156801075
2201,5.169030354
2202,5.312367418
2203,5.135390739
2204,5.273562538
2205,5.099753935
2206,5.142999059
2207,5.347241927
2208,5.430161805
2209,5.421126643
2210,5.079693226
2211,5.071778068
2212,5.104787431
2213,5.035498425
2214,5.087634017
2215,5.024067346
2216,5.182680205
2217,0
2218,4.87312635
2219,4.830662135
2220,4.758962583
2221,5.500744722
2222,5.462508197
2223,5.437976672
2224,5.306744993
2225,5.087458718
2226,5.256480803
2227,5.283853937
2228,5.414735219
2229,5.397337321
2230,5.180747384
2231,5.323897686
2232,5.257444714
2233,5.256922845
2234,5.367349134
2235,5.337360732
2236,5.401566925
2237,5.495566719
2238,5.287840608
2239,5.00582799
2240,5.173434805
2241,5.193389591
2242,5.055878554
2243,5.073237157
2244,4.982863326
2245,4.979906576
2246,5.137641128
2247,5.035444733
2248,5.103336113
2249,5.0837408
2250,5.107672816
2251,0
2252,5.250649137
2253,5.187624717
2254,5.234999577
2255,5.266225618
2256,5.222161184
2257,5.338809488
2258,5.197414912
2259,5.247187699
2260,5.142817091
2261,5.301541469
2262,5.336690468
2263,5.587609771
2264,5.790331235
2265,5.181641724
2266,5.478289263
2267,5.592772623
2268,5.720677725
2269,5.163869426
2270,5.276955582
2271,5.320785285
2272,5.240926849
2273,5.188820949
2274,5.254981698
2275,5.193799039
2276,5.296245322
2277,5.25542738
2278,5.170848519
2279,5.141522669
2280,5.036630538
2281,5.200636859
2282,5.242976585
2283,5.02770784
2284,5.056872688
2285,5.146714239
2286,5.087689855
2287,5.559275064
2288,5.44888839
2289,5.579109781
2290,5.691193142
2291,5.528566055
2292,5.647131574
2293,5.710848993
2294,5.616651629
2295,5.730726107
2296,5.45914911
2297,5.538850781
2298,5.542955595
2299,5.579157717
2300,5.527775468
2301,5.503439086
2302,5.413451986
2303,5.393633696
2304,5.408338153
2305,5.300842249
2306,5.285771886
2307,5.301741188
2308,5.369222698
2309,5.435942971
2310,5.324241949
2311,5.319206549
2312,5.231748573
2313,5.221525791
2314,5.233116598
2315,5.256085087
2316,5.274008498
2317,5.283776326
2318,5.256970348
2319,5.267500242
2320,5.270582822
2321,5.365998553
2322,5.268768672
2323,5.276593353
2324,5.236595128
2325,5.323439647
2326,5.231994885
2327,5.297236325
2328,5.331904514
2329,5.287844285
2330,5.271147933
2331,5.544495023
2332,5.597768688
2333,5.507828307
2334,5.391681924
2335,5.436775606
2336,5.490696324
2337,5.284062476
2338,5.406191251
2339,5.31567825
2340,5.588647921
2341,5.312760338
2342,5.359151402
2343,5.361404018
2344,5.318323659
2345,5.356586514
2346,5.329073506
2347,5.30059334
2348,5.383701055
2349,5.248397832
2350,5.483496957
2351,5.406349536
2352,5.384014154
2353,5.399258693
2354,5.162967622
2355,5.161033227
2356,5.15767099
2357,5.271328235
2358,5.294874159
2359,5.13457954
2360,5.059678218
2361,5.169375648
2362,5.429236504
2363,5.107412425
2364,5.174911337
2365,5.318157219
2366,5.279010895
2367,5.335998335
2368,5.329225298
2369,5.328443032
2370,5.229999447
2371,5.219077417
2372,5.28400658
2373,5.448772083
2374,5.520528639
2375,5.37086516
2376,5.48527612
2377,5.551375251
2378,5.186574911
2379,5.314598821
2380,5.174515947
2381,5.23427768
2382,5.295352357
2383,5.289358842
2384,5.369975212
2385,5.202091271
2386,5.117463806
2387,5.106170734
2388,4.987150164
2389,5.057770279
2390,5.165453567
2391,5.173334736
2392,5.070752783
2393,5.237904243
2394,5.148865428
2395,5.325670488
2396,5.130367986
2397,5.342088729
2398,5.09768599
2399,4.835744659
2400,4.885052791
2401,5.145405788
2402,5.119422858
2403,5.172978252
2404,5.168767038
2405,5.188732882
2406,5.152462672
2407,5.09523039
2408,5.12861928
2409,5.062586298
2410,5.224115596
2411,5.056833955
2412,5.181064098
2413,5.102392962
2414,5.202529744
2415,5.128300565
2416,5.086470156
2417,5.13142884
2418,5.129947879
2419,5.109930049
2420,5.093058964
2421,5.17982174
2422,5.008476335
2423,5.020447493
2424,5.199678121
2425,5.275898141
2426,5.084408512
2427,5.070514768
2428,5.237913215
2429,5.049295099
2430,5.115527836
2431,5.046030419
2432,5.164225618
2433,5.15522752
2434,5.128843047
2435,5.168126254
2436,5.050698284
2437,5.019981597
2438,5.085414387
2439,4.98684891
2440,5.090899629
2441,4.938061128
2442,4.987865097
2443,5.107500379
2444,5.101681246
2445,4.942477528
2446,5.111205796
2447,5.200004933
2448,5.075985819
2449,5.04077502
2450,5.163069271
2451,5.041408895
2452,5.27554714
2453,4.972620154
2454,5.04026585
2455,5.011234869
2456,5.117895191
2457,5.146896235
2458,5.140746807
2459,5.042740857
2460,5.14427702
2461,5.111684042
2462,5.115014187
2463,5.097043966
2464,5.235102575
2465,5.12331985
2466,5.069684934
2467,5.070957219
2468,4.956069723
2469,4.949034467
2470,5.281979211
2471,5.35238787
2472,5.195435938
2473,5.088354788
2474,0
2475,5.307237104
2476,5.07755713
2477,5.09776621
2478,5.183986643
2479,5.009358234
2480,5.151338537
2481,5.067218145
2482,5.067948818
2483,5.029781486
2484,5.063372632
2485,5.100564952
2486,5.170508352
2487,5.186237628
2488,5.214883746
2489,5.179279808
2490,0
2491,4.911352515
2492,5.297626085
2493,5.143752378
2494,5.113426675
2495,4.895236674
2496,5.379859906
2497,5.17849472
2498,5.065392315
2499,4.923548486
2500,5.122158971
2501,5.125223227
2502,5.132835156
2503,4.980956997
2504,5.309069567
2505,5.362631214
2506,5.388965605
2507,5.45277497
2508,5.38644514
2509,5.32275801
2510,5.325151805
2511,5.229112441
2512,5.3048581
2513,5.33259386
2514,5.501628977
2515,5.193711883
2516,5.239557744
2517,5.185826609
2518,5.190270242
2519,5.370906655
2520,5.345001073
2521,5.260456161
2522,5.341365712
2523,5.056178056
2524,5.134988623
2525,5.175243056
2526,5.169852288
2527,5.070207167
2528,5.147744618
2529,5.042685667
2530,5.11559639
2531,5.400529262
2532,5.343560124
2533,5.286043051
2534,5.349870565
2535,5.46695041
2536,5.378380106
2537,5.38274635
2538,5.258473237
2539,5.254591341
2540,5.248550615
2541,5.243133743
2542,5.201454616
2543,5.057349038
2544,5.061231953
2545,5.092660561
2546,5.096112908
2547,5.119484394
2548,5.181559987
2549,5.183933469
2550,6.15232244
2551,5.134824724
2552,5.121577303
2553,4.868281853
2554,4.938883647
2555,5.067943854
2556,5.006614168
2557,5.01306545
2558,5.13460383
2559,5.162203082
2560,5.184961784
2561,5.184568083
2562,5.158904666
2563,5.185186489
2564,5.319954661
2565,5.176627618
2566,5.249596402
2567,5.173412002
2568,5.311008488
2569,5.375554407
2570,5.057942382
2571,5.306242419
2572,5.147814321
2573,5.361344227
2574,5.478686466
2575,5.135445096
2576,5.176809268
2577,0
2578,4.921207818
2579,4.761414538
2580,4.850128985
2581,4.952960548
2582,5.00775915
2583,5.45353728
2584,5.218434783
2585,5.258532363
2586,5.328271174
2587,5.281542714
2588,5.159644903
2589,5.164280592
2590,5.30211562
2591,5.348833452
2592,5.321137419
2593,5.354510194
2594,5.244710016
2595,5.289284528
2596,5.451297556
2597,5.271944533
2598,5.44563927
2599,5.592379282
2600,5.165347636
2601,5.120020825
2602,4.912326876
2603,4.943099845
2604,4.949011895
2605,4.919304659
2606,5.151551079
2607,5.324946938
2608,5.238574591
2609,5.235835307
2610,5.027353132
2611,5.277053886
2612,5.194270158
2613,5.101935469
2614,5.084028654
2615,5.173303177
2616,5.15203559
2617,5.275150258
2618,5.204336906
2619,5.282416031
2620,5.279209284
2621,5.23762232
2622,5.241331217
2623,5.37583956
2624,5.489835105
2625,5.497909496
2626,5.239491241
2627,5.226023011
2628,5.727249539
2629,5.749227775
2630,5.587806925
2631,5.72256918
2632,5.634847065
2633,5.479727594
2634,5.640742064
2635,5.155210745
2636,5.237315672
2637,5.237621846
2638,5.402103907
2639,5.243537703
2640,5.168913909
2641,5.023189873
2642,5.254385833
2643,5.027124825
2644,5.070351347
2645,5.040682993
2646,4.98115652
2647,5.02156395
2648,5.144945901
2649,5.177778957
2650,5.107231634
2651,5.152229978
2652,5.636725612
2653,5.401805011
2654,5.432040458
2655,5.626506055
2656,5.510104223
2657,5.558602083
2658,5.502099376
2659,5.477922384
2660,5.574344901
2661,5.540274573
2662,5.55587379
2663,5.46625668
2664,5.425413634
2665,5.524211604
2666,5.435517118
2667,5.232302818
2668,5.246018373
2669,5.253047567
2670,5.427869874
2671,5.264796852
2672,5.287221853
2673,5.29714831
2674,5.283783694
2675,5.245338283
2676,5.272088215
2677,5.301879583
2678,5.36079899
2679,5.4273653
2680,5.441287328
2681,5.612878302
2682,5.501867526
2683,5.774296399
2684,5.478092485
2685,5.515833168
2686,5.384239526
2687,5.482307205
2688,5.320939688
2689,5.312238974
2690,5.642542826
2691,5.285601611
2692,5.154038065
2693,5.302216269
2694,5.119301466
2695,5.280001285
2696,5.257236148
2697,5.278009591
2698,5.284227974
2699,5.221461712
2700,5.169692975
2701,5.149932073
2702,5.027833589
2703,5.086499771
2704,5.135710342
2705,5.044023744
2706,5.021999212
2707,5.044075589
2708,5.115414449
2709,5.001440071
2710,5.096889495
2711,5.461015329
2712,5.605313882
2713,5.229774565
2714,5.182781038
2715,5.2305471
2716,5.170295736
2717,5.274900453
2718,5.335803333
2719,5.210349839
2720,5.21842278
2721,5.118022038
2722,5.20808192
2723,5.130384469
2724,5.096754635
2725,5.098406549
2726,5.182928281
2727,5.242426864
2728,5.240570213
2729,5.167364511
2730,5.160801462
2731,5.120760887
2732,5.106662684
2733,5.190776495
2734,5.111708926
2735,5.130596513
2736,5.141450031
2737,5.075286595
2738,5.129136869
2739,5.176780572
2740,5.131099259
2741,5.140503892
2742,5.179513408
2743,5.193378254
2744,5.207634876
2745,5.14629155
2746,5.145054482
2747,5.14073164
2748,5.108224085
2749,5.10335296
2750,5.083625966
2751,5.128542213
2752,5.200131923
2753,5.168593091
2754,5.358362919
2755,5.158030131
2756,4.994807991
2757,4.809009013
2758,4.986773711
2759,5.215099162
2760,5.082509632
2761,5.136916182
2762,5.135230857
2763,5.259866915
2764,5.125218444
2765,5.440822349
2766,5.034160325
2767,4.946298046
2768,5.078724475
2769,5.115577733
2770,5.117948641
2771,5.022781184
2772,5.026153949
2773,5.227092165
2774,5.161206216
2775,5.03013231
2776,5.133232956
2777,5.196957612
2778,4.999806182
2779,5.072498953
2780,4.962024122
2781,4.998238925
2782,5.018353954
2783,5.006625107
2784,5.099291121
2785,5.147011532
2786,4.840649117
2787,5.080744019
2788,4.908907316
2789,5.217635551
2790,4.96629914
2791,5.044453009
2792,4.71019491
2793,5.050818657
2794,5.019628298
2795,5.065378097
2796,4.991563663
2797,5.371837643
2798,4.984910982
2799,5.010429819
2800,4.848007683
2801,5.024173282
2802,5.079187387
2803,5.242057544
2804,5.06716603
2805,4.966145881
2806,4.944394604
2807,5.418577668
2808,5.157725214
2809,5.113041488
2810,5.102000801
2811,5.189662566
2812,5.239362287
2813,5.214909986
2814,5.221178241
2815,4.976317429
2816,5.377277426
2817,5.211787244
2818,5.12273985
2819,5.247899484
2820,5.131476284
2821,5.002903266
2822,5.211532065
2823,5.579608241
2824,5.257740103
2825,5.1380829
2826,5.122432492
2827,5.113614731
2828,5.33928991
2829,5.326902754
2830,5.351522773
2831,5.225901105
2832,5.388258068
2833,5.466568979
2834,5.34006465
2835,5.335813101
2836,5.270233808
2837,5.180594047
2838,5.181276998
2839,5.244805557
2840,5.311811401
2841,5.290886257
2842,5.349400595
2843,5.177460671
2844,5.211673079
2845,5.101807041
2846,5.307681965
2847,5.332878305
2848,5.312450958
2849,5.282494721
2850,5.424572845
2851,5.305549565
2852,5.360845725
2853,5.365529563
2854,5.138191337
2855,5.297381298
2856,5.293763105
2857,5.266249557
2858,5.298608368
2859,5.011783898
2860,5.150496378
2861,5.07215919
2862,5.245157023
2863,5.104564238
2864,5.404180035
2865,5.141219281
2866,5.133268301
2867,5.082971534
2868,4.973727807
2869,4.995099069
2870,5.030362362
2871,4.910416238
2872,4.81520448
2873,4.988176768
2874,5.122241805
2875,5.081978554
2876,5.198102467
2877,5.178570099
2878,5.215176128
2879,5.131528753
2880,5.025601426
2881,5.1698349
2882,5.265172415
2883,5.307577074
2884,5.241558912
2885,5.240243031
2886,5.392068515
2887,4.989680387
2888,5.159914378
2889,4.798264046
2890,4.956786154
2891,5.146519464
2892,4.552297053
2893,4.767637367
2894,4.644566971
2895,5.530257597
2896,5.455743041
2897,5.315526467
2898,5.127055257
2899,5.29010397
2900,5.195224375
2901,5.331739632
2902,5.185107957
2903,5.509516673
2904,5.531181018
2905,0
2906,5.27436637
2907,5.015221785
2908,5.112995257
2909,5.137271499
2910,4.877216016
2911,4.916767125
2912,5.156785605
2913,4.911180839
2914,4.881855386
2915,4.918539634
2916,4.93009143
2917,5.220971511
2918,5.060291195
2919,5.335982758
